hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,email,phone-number,credit_card,token
Resort Hotel,0,44,2015,July,30,19,2,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,92.0,0,0,Check-Out,2015-07-23,Catherine Johnson,Catherine.Johnson67@xfinity.com,631-470-2691,************1288,ad0f510ad6b07247fae8b3cdf4065518
Resort Hotel,1,37,2015,July,30,19,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,154.0,0,0,Canceled,2015-06-29,Jessica Reese,Jessica.R@xfinity.com,871-933-4457,************2154,be38e17f270ecac1db6b16198d30aeeb
Resort Hotel,0,66,2015,July,30,19,2,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,115.0,0,1,Check-Out,2015-07-24,Courtney Owens,Courtney.Owens99@xfinity.com,863-518-9871,************8717,5283315e7c9a67016f5b4dae8ba61773
Resort Hotel,1,38,2015,July,30,19,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5.0,,0,Transient,110.53,0,0,Canceled,2015-06-19,Matthew Wolfe,Wolfe.Matthew@gmail.com,761-954-3775,************3386,16af24819aea937819941dfaeeb99fd0
Resort Hotel,1,62,2015,July,30,19,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,261.0,,0,Transient,158.5,0,1,Canceled,2015-06-17,Ronald Lynch,Lynch.Ronald@hotmail.com,846-286-4469,************8246,6b5a00e255e937907206bf9a9fdf225d
Resort Hotel,0,41,2015,July,30,19,2,5,2,2.0,0,HB,ESP,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241.0,,0,Transient,131.37,0,1,Check-Out,2015-07-26,Heather Lee,Heather_Lee@zoho.com,286-684-8412,************9448,10806d27a8f0ff9fe5cba79d0b16947a
Resort Hotel,1,60,2015,July,30,19,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,117.71,0,0,Canceled,2015-05-27,Clarence Kemp,ClarenceKemp@xfinity.com,289-137-4970,************1267,1706888e69d5d85fdfe9e2f1105b1f84
Resort Hotel,0,104,2015,July,30,19,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,115.0,,0,Contract,123.0,0,1,Check-Out,2015-07-26,Eric Nelson,Eric.N@yandex.com,823-450-1026,************2025,c4ef5a58a8e8c378c2139c1911ce59bc
Resort Hotel,1,62,2015,July,30,19,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,261.0,,0,Transient,158.5,0,1,Canceled,2015-06-17,Renee Mayo,Mayo_Renee@protonmail.com,320-685-5388,************9584,2775944f69cecff90072ba0417f52b2e
Resort Hotel,0,117,2015,July,30,19,2,5,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,,0,Transient,117.84,0,2,Check-Out,2015-07-26,Crystal Berry,Berry_Crystal@aol.com,819-187-7303,************7558,281fa8710bf69b2918de5e44a327613f
Resort Hotel,1,31,2015,July,30,19,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,154.0,0,0,Canceled,2015-06-19,Reginald Powell,Powell_Reginald@att.com,659-110-3894,************7434,732438ad24ff87d4e99b7a0a3647110c
Resort Hotel,0,34,2015,July,30,19,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156.0,,0,Transient,116.85,0,0,Check-Out,2015-07-26,Gabrielle Morgan,GMorgan48@mail.com,818-551-1239,************1870,19fff9a1684c3022d7a2abb28154eef9
Resort Hotel,0,47,2015,July,30,19,2,4,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,129.16,0,1,Check-Out,2015-07-25,Jessica Roberts,Jessica_Roberts@protonmail.com,583-041-1261,************4456,7d838baf427a673dca55c093770b37f5
Resort Hotel,1,24,2015,July,30,19,2,4,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,214.0,0,0,Canceled,2015-06-29,Jennifer Underwood,JenniferUnderwood16@xfinity.com,128-935-8484,************2491,48449000e5546bb895ac292859a33d30
Resort Hotel,1,104,2015,July,30,19,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,115.0,0,2,Canceled,2015-07-02,Kenneth Lang,KennethLang@aol.com,440-932-6990,************7375,a81d296d1c88ccedfc021fd628582333
Resort Hotel,0,104,2015,July,30,19,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,115.0,,0,Contract,123.0,0,1,Check-Out,2015-07-26,Carmen Fisher,CarmenFisher@protonmail.com,147-908-6539,************9277,584a29b408737b64399809d3075bb68d
Resort Hotel,0,32,2015,July,30,19,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156.0,,0,Transient,123.0,0,0,Check-Out,2015-07-26,Virginia Ferguson,Virginia.F@outlook.com,834-138-2793,************9140,d6e1d2fefbe8692c2999f38c36ab0d45
Resort Hotel,1,47,2015,July,30,19,3,5,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,195.0,0,0,Canceled,2015-07-14,Michelle Riddle,Michelle.Riddle@outlook.com,307-699-4793,************4121,90607ee9384b824beddc3789cdd10f7a
Resort Hotel,0,29,2015,July,30,19,4,6,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,142.0,,0,Contract,135.2,0,0,Check-Out,2015-07-29,Michael Nunez,Nunez_Michael78@gmail.com,689-215-1695,************3607,f0efb8038f7e0cd6e80fcc927d67a852
Resort Hotel,0,30,2015,July,30,19,4,10,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Transient,123.0,0,2,Check-Out,2015-08-02,Jeremy Wood,Jeremy.Wood@xfinity.com,173-294-2904,************8790,06ffe52109d6bea0bc53b7eb93b9e4a2
Resort Hotel,0,123,2015,July,30,19,2,4,2,0.0,1,BB,ESP,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,240.0,,0,Transient,130.5,0,1,Check-Out,2015-07-25,Richard Vaughn,Vaughn_Richard@mail.com,973-864-8098,************8790,b3a4a140807660508cc27d6771b1e570
Resort Hotel,0,14,2015,July,30,20,1,0,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,104.0,,0,Transient,123.0,0,0,Check-Out,2015-07-21,Monica Trevino,Trevino_Monica@verizon.com,148-159-8385,************2767,609a5798db8757936e5c0b26c58ad203
Resort Hotel,1,118,2015,July,30,20,1,2,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,179.1,0,2,Canceled,2015-05-13,Amanda Trevino,Amanda.Trevino@att.com,968-267-5487,************5972,5ce51f66f96546cf4e80d90153653f83
Resort Hotel,0,0,2015,July,30,20,0,0,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,I,0,No Deposit,5.0,,0,Transient,0.0,0,0,Check-Out,2015-07-20,Nicole Craig,NCraig@aol.com,537-639-4542,************4568,4eacfb61df4c39c44de3abaee7e3906f
Resort Hotel,0,0,2015,July,30,20,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,I,0,No Deposit,241.0,,0,Transient,0.0,0,1,Check-Out,2015-07-20,Gabriella Bailey,Gabriella_Bailey@comcast.net,285-081-4654,************5766,7cff3fe019e8b38946a2b99ae4d445b6
Resort Hotel,0,79,2015,July,30,20,1,3,2,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,,0,Transient,115.0,0,3,Check-Out,2015-07-24,Ellen Holmes,Holmes_Ellen@comcast.net,400-374-4060,************1791,d8e4f8721fd0c2deffa305d052f45134
Resort Hotel,0,63,2015,July,30,20,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,115.0,0,0,Check-Out,2015-07-24,Stacey Morris,Morris.Stacey@zoho.com,820-125-7822,************4922,28beca33f2a4ddfa435462376edeafbe
Resort Hotel,0,68,2015,July,30,20,1,3,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,C,3,No Deposit,240.0,,0,Transient,103.5,1,2,Check-Out,2015-07-24,Amanda Jackson,Amanda_Jackson@mail.com,458-676-2210,************3583,d7b0a6040f7b72df2f64c4ac63171be1
Resort Hotel,0,96,2015,July,30,20,1,3,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,157.0,1,0,Check-Out,2015-07-24,David Gibson,David.G47@yahoo.com,949-745-3957,************3869,fc7393509f09b6a2ee0b3f96369de607
Resort Hotel,1,41,2015,July,30,20,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,135.0,0,1,Canceled,2015-06-15,Dawn King,Dawn_K@gmail.com,656-423-6720,************5950,dddccd7bf7b14b2fd4f462f1c6983f70
Resort Hotel,0,46,2015,July,30,20,1,3,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,,0,Transient,111.65,0,0,Check-Out,2015-07-24,James Trevino,Trevino_James31@zoho.com,556-583-5902,************9584,876ea7a0740fdc977a4418ae27bee286
Resort Hotel,1,41,2015,July,30,20,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,135.0,0,1,Canceled,2015-06-15,Nathan Hurst,NHurst@zoho.com,837-243-7189,************3111,44e1297e1c7f0cf636e05723bec0b0ad
Resort Hotel,1,60,2015,July,30,20,1,4,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,195.0,0,0,Canceled,2015-06-17,Kelly Ross,KellyRoss@gmail.com,254-893-9298,************3188,0284543d708be40def39e1120e5bd088
Resort Hotel,0,41,2015,July,30,20,1,4,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,,0,Transient,104.0,0,0,Check-Out,2015-07-25,Ronnie Smith,Ronnie_S@att.com,398-593-0178,************8593,eab6c7b9bb35638fceb661c943bc4822
Resort Hotel,1,69,2015,July,30,20,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,135.0,0,0,Canceled,2015-06-08,William Johnson,William_Johnson78@yahoo.com,385-339-8343,************8057,7e5eae8535eafbf5ac638b6b99940a21
Resort Hotel,1,41,2015,July,30,20,1,5,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,214.0,0,1,Canceled,2015-06-22,Jesus Martin,Martin.Jesus92@gmail.com,410-605-3632,************6634,e6aaa23d46fabde9219e4ececc93690a
Resort Hotel,0,52,2015,July,30,20,1,5,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,250.0,,0,Transient,133.17,0,0,Check-Out,2015-07-26,Angela Powell,Angela.Powell@hotmail.com,288-523-4889,************9527,82c780b898084bc13409679ae68d5f58
Resort Hotel,1,41,2015,July,30,20,1,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,,0,Transient,141.33,0,1,Canceled,2015-06-22,Sheila King,King.Sheila15@mail.com,140-889-7382,************2179,a7c2eaed6c90b6ef3be041639061c149
Resort Hotel,0,89,2015,July,30,20,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,241.0,,0,Transient,121.01,0,1,Check-Out,2015-07-27,Jessica Mccarthy,JessicaMccarthy@zoho.com,696-910-1260,************2519,8a3a9bca4a4b901100f64e6ec2e27942
Resort Hotel,1,28,2015,July,30,20,2,5,2,1.0,0,FB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient,240.64,0,0,Canceled,2015-07-20,Michael Chen,Michael_C58@verizon.com,685-074-0863,************8546,4e0d757143444c3927c70d66165f9870
Resort Hotel,0,65,2015,July,30,20,2,5,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,105.0,,0,Transient,167.5,0,0,Check-Out,2015-07-27,Victoria Mitchell,VMitchell68@comcast.net,127-620-0874,************4561,786f71ffc590e83400b73b73bf3a700a
Resort Hotel,0,82,2015,July,30,20,2,5,2,0.0,1,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,152.43,0,3,Check-Out,2015-07-27,Jerome Anderson,Jerome_Anderson@outlook.com,514-329-2140,************8014,41e3dfeade951cbfe9daf67c1d45fdff
Resort Hotel,0,42,2015,July,30,20,2,5,2,0.0,0,FB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,,0,Transient,148.34,0,0,Check-Out,2015-07-27,Matthew Spencer,Spencer_Matthew@comcast.net,222-490-3538,************7280,b567c8a6e56e7d14828c7045682c3d17
Resort Hotel,0,62,2015,July,30,20,2,5,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,,0,Transient,167.0,0,1,Check-Out,2015-07-27,Rebecca Montgomery,Montgomery_Rebecca@outlook.com,941-822-8560,************3133,790451ebe56ddc376f0cb4c46bfe4cc2
Resort Hotel,1,86,2015,July,30,20,2,5,2,1.0,0,HB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,250.0,,0,Transient,172.93,0,1,Canceled,2015-05-11,Justin Roberson,Justin.R48@protonmail.com,130-129-6861,************7774,c731ef546ad15742a10012e2b4c28fe2
Resort Hotel,1,118,2015,July,30,20,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,179.1,0,1,Canceled,2015-04-23,Erica Calderon,Erica.Calderon@protonmail.com,156-814-5373,************1732,5400e0ca483909083b1b17db9b651dd5
Resort Hotel,0,28,2015,July,30,20,2,5,2,1.0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,F,F,0,No Deposit,15.0,,0,Transient,192.5,0,1,Check-Out,2015-07-27,Carl Brooks,Brooks.Carl91@yahoo.com,232-257-9946,************4331,c50abcfe97f6f991b8de6706856db4de
Resort Hotel,1,52,2015,July,30,20,3,6,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142.0,,0,Transient,92.0,0,0,Canceled,2015-06-02,Chelsea Moreno,Moreno.Chelsea@mail.com,368-499-6043,************6886,ab7e1283d55c33d9fe5470b86d958ec6
Resort Hotel,1,49,2015,July,30,20,3,6,2,0.0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,15.0,,0,Transient,111.2,0,0,Canceled,2015-06-01,Taylor Pope,Pope.Taylor@yandex.com,390-427-4123,************1768,d1168c8b90ef276854f9d631aec6b067
Resort Hotel,0,39,2015,July,30,20,3,7,2,1.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,142.0,,0,Transient,141.6,0,1,Check-Out,2015-07-30,Sydney Garcia,Garcia.Sydney@mail.com,143-129-3241,************7591,523f0b292f0a75c2fad2ae081c8551da
Resort Hotel,0,39,2015,July,30,20,3,7,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,142.0,,0,Transient,141.6,0,1,Check-Out,2015-07-30,Jason King,Jason_K@protonmail.com,998-085-8728,************7572,5eafc3218780506593874bada6022c7a
Resort Hotel,0,39,2015,July,30,20,3,7,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,142.0,,0,Transient,141.6,0,1,Check-Out,2015-07-30,James Jones,James.J@xfinity.com,982-692-8469,************7537,14716c6a8bcce89a9b1cd22fe54dac68
Resort Hotel,1,7,2015,July,30,20,3,8,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,,0,Transient,200.0,0,0,Canceled,2015-07-14,Brianna Gross,Brianna.G@mail.com,597-949-9945,************4206,056c0f083aa9fef69744ddbc8894697a
Resort Hotel,1,7,2015,July,30,20,3,8,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,,0,Transient,200.0,0,0,Canceled,2015-07-14,Jennifer Kelly,JenniferKelly@att.com,433-906-3510,************8552,940bf83762aecad2808b6285997e911f
Resort Hotel,1,42,2015,July,30,21,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,157.0,0,0,Canceled,2015-07-08,Nancy Sanchez,Nancy_Sanchez@verizon.com,224-211-7768,************8220,1ef79b8701c8e674126d0a845363a6c2
Resort Hotel,0,5,2015,July,30,21,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,F,0,No Deposit,,154.0,0,Transient,99.5,0,0,Check-Out,2015-07-23,Erika Gonzalez,Erika_G@zoho.com,837-896-0730,************3707,3bc81ddafd13e030cbffcad70e1112ed
Resort Hotel,1,81,2015,July,30,21,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,115.0,0,2,Canceled,2015-06-01,Paul Hayes,Paul.Hayes@yandex.com,261-897-8831,************5256,4e53800205816deb4e5a4da17d5daf60
Resort Hotel,1,63,2015,July,30,21,0,4,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,195.0,0,0,Canceled,2015-06-19,Kurt Ibarra,KurtIbarra33@aol.com,541-516-2953,************2627,0fcf9b1e6441459ce7b79762d5e92824
Resort Hotel,0,61,2015,July,30,21,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,103.5,0,0,Check-Out,2015-07-25,Randy Fowler,Fowler.Randy@protonmail.com,198-482-1092,************2281,3a253e5d657c176922b23b0389687e1a
Resort Hotel,0,8,2015,July,30,21,0,5,3,0.0,0,BB,PRT,Direct,Direct,0,0,0,G,G,1,No Deposit,250.0,,0,Transient,207.0,1,0,Check-Out,2015-07-26,Ryan Hutchinson,Hutchinson.Ryan79@hotmail.com,186-459-3376,************8807,bb6172e93398d69267fdc5118c70c89e
Resort Hotel,0,89,2015,July,30,21,1,5,3,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,250.0,,0,Transient,163.33,1,1,Check-Out,2015-07-27,Patty Harvey,Patty_Harvey23@yandex.com,948-314-9536,************9395,87cd16e728e902b191e689b1bdfdfb3f
Resort Hotel,0,57,2015,July,30,21,2,5,2,0.0,0,HB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,151.86,0,0,Check-Out,2015-07-28,Michael Tucker,Tucker_Michael@protonmail.com,564-116-1057,************5261,dc4423a136ef1ac5bbc337bbeb244936
Resort Hotel,0,102,2015,July,30,21,2,5,3,0.0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient,95.57,0,1,Check-Out,2015-07-28,Alyssa Ward,Ward.Alyssa@yandex.com,382-120-6226,************8516,bd611a640dd8e6d76d0769a015be63db
Resort Hotel,0,108,2015,July,30,21,2,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,112.05,0,1,Check-Out,2015-07-29,Craig Stanley,Stanley_Craig@verizon.com,732-861-7421,************7575,68478f78996167c4f9e9ff7db260cdda
Resort Hotel,0,28,2015,July,30,21,2,7,2,1.0,0,BB,IRL,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,,0,Transient,160.0,0,1,Check-Out,2015-07-30,Eric Johns,Eric_Johns@protonmail.com,809-220-6576,************3149,7d87efb2b836c5e147a16c72821ac95e
Resort Hotel,0,29,2015,July,30,21,2,8,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,103.18,0,1,Check-Out,2015-07-31,Mark Chan,MChan@att.com,536-320-8204,************1088,f2e7695524100942e0e36f2b04abb04a
Resort Hotel,0,0,2015,July,30,22,0,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,153.0,1,0,Check-Out,2015-07-23,Latoya Frank,Latoya_F@hotmail.com,532-648-8363,************7321,66301cf020dd8e5cdc03fc5568d7111f
Resort Hotel,1,96,2015,July,30,22,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,119.75,0,1,Canceled,2015-04-22,Oscar Medina,Oscar_M@hotmail.com,445-544-9866,************3998,3d1f0e8e57b54394260f20d40e7e3c1a
Resort Hotel,1,44,2015,July,30,22,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,135.0,0,1,Canceled,2015-06-09,Stephanie Lamb,Stephanie.Lamb@yahoo.com,942-151-3795,************2970,cd0aead169526deb0d7b112591a00193
Resort Hotel,0,44,2015,July,30,22,0,4,2,1.0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,242.0,,0,Transient,167.69,0,1,Check-Out,2015-07-26,Chad Rice,CRice@yandex.com,573-902-5926,************5601,e4f4110d5e5476b129e91190cc3fc242
Resort Hotel,1,44,2015,July,30,22,0,4,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,195.0,0,1,Canceled,2015-06-09,David Young,Young_David@verizon.com,689-121-9575,************7429,106ded910882cc7cd1f25bf39e965450
Resort Hotel,1,44,2015,July,30,22,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,135.0,0,1,Canceled,2015-06-09,Shannon Walters,Shannon.W28@hotmail.com,930-958-8273,************1866,111dc8679d0fd0f919392ce386cc362f
Resort Hotel,1,41,2015,July,30,22,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,178.4,0,0,Canceled,2015-06-29,Sydney Garcia,Garcia_Sydney@xfinity.com,254-025-2090,************6598,0c6eef4368aa6e95c93b9849ab94705f
Resort Hotel,0,16,2015,July,30,23,0,0,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,I,0,No Deposit,242.0,,0,Transient,0.0,0,0,Check-Out,2015-07-23,Chase Perry,ChasePerry@yahoo.com,398-362-0131,************3312,b6beb31af626ca59536375e413846730
Resort Hotel,0,73,2015,July,30,23,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,I,1,No Deposit,240.0,,0,Transient,0.0,0,1,Check-Out,2015-07-23,Karen Ingram,KIngram95@hotmail.com,593-604-3419,************8902,37d9adc4691f55d6d5b09cffa4fb30e8
Resort Hotel,0,3,2015,July,30,23,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,,0,Transient,154.0,1,1,Check-Out,2015-07-24,Margaret Thomas,Margaret_T53@outlook.com,945-410-5612,************6188,2853686cbde2463ab85d1c51f2ee0e4d
Resort Hotel,0,0,2015,July,30,23,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250.0,,0,Transient,134.0,0,0,Check-Out,2015-07-24,Erica Webster,Webster.Erica@outlook.com,166-786-2736,************9616,dd269cc5a541fde2f5cd652dc82576f5
Resort Hotel,1,55,2015,July,30,23,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,146.0,,0,Transient,112.0,0,0,Canceled,2015-06-05,Amy Brennan,AmyBrennan@gmail.com,320-091-2804,************1228,3d0e613599d6095053d47df2fd52001a
Resort Hotel,0,33,2015,July,30,23,0,3,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,,0,Transient-Party,194.0,1,1,Check-Out,2015-07-26,Sara Walker,Sara.Walker@mail.com,695-406-8471,************9582,d77fb3ca11d190e2e3aa39d97f04edda
Resort Hotel,1,19,2015,July,30,23,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,153.0,0,0,Canceled,2015-07-07,Susan Nguyen,SusanNguyen50@yandex.com,958-544-4777,************2663,269a64a7233e7922765713d080c981d6
Resort Hotel,1,55,2015,July,30,23,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,135.0,0,0,Canceled,2015-06-19,Brandon Davis,Davis_Brandon@att.com,716-835-8990,************5434,be6ba38a332f20217efaf341d91c10d8
Resort Hotel,0,33,2015,July,30,23,0,3,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,,0,Transient,184.0,0,1,Check-Out,2015-07-26,Erica Castro,Erica.C@yandex.com,712-027-2382,************4192,0084c47e4b5eca6d67393052bb967f65
Resort Hotel,1,19,2015,July,30,23,1,3,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,210.0,0,0,Canceled,2015-07-06,Brandon Moses,Brandon_M@protonmail.com,919-163-2010,************7775,e3b755e49038ddc2e57c95bded9c3a26
Resort Hotel,1,19,2015,July,30,23,1,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,,178.0,0,Transient,139.0,0,0,Canceled,2015-07-07,Sara Cherry,Sara.Cherry@gmail.com,761-057-3819,************6250,830c78b96a614313de33602304e10255
Resort Hotel,0,117,2015,July,30,23,2,3,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,F,0,No Deposit,241.0,,0,Transient,101.46,1,0,Check-Out,2015-07-28,Amber Jarvis,Amber_J@yandex.com,141-943-6271,************3393,c17dc5cf27044c00fe2e30c359bc95ae
Resort Hotel,1,72,2015,July,30,23,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,145.0,0,0,Canceled,2015-07-04,Carla Sweeney,CarlaSweeney@hotmail.com,355-106-3208,************2678,7adda2e8cec4d21e2efaafa30494d123
Resort Hotel,1,19,2015,July,30,23,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,173.0,0,0,Canceled,2015-07-06,Laura Koch,Laura_Koch28@aol.com,672-540-9693,************4006,e811fb66ee36ed976d575ff01159fe7c
